BRANCH;BRANCH_CODE;FILIAL_NAME;STREET_HOUSE;CALCULATION_COMPANY;DELIVER;SERVICE;CHARGE_PLAN;CHARGE_PLAN_WITH_D_G;DISCOUNT;GRANT;MAKET;MAKET_DISCOUNT;RETURN;RETURN_DISCOUNT;CHARGE_FACT;CHARGE_FACT_PENI;MAKET_PENI
тцсо "фйу ммж";26;фщс-5;делюйнбю 1;тцсо фйу ммж;тцсо фйу ммж;окюрмше сяксцх;0.00;0.00;0.00;0.00;1085.00;0.00;0.00;0.00;1085.00;22.42;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 1;тцсо фйу ммж;тцсо фйу ммж;онбепйю хос;0.00;0.00;0.00;0.00;1200.00;0.00;0.00;0.00;1200.00;0.00;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 1;тцсо фйу ммж;тцсо фйу ммж;яндепфюмхе фхкэъ;388879.70;388879.70;0.00;0.00;0.00;0.00;0.00;0.00;388879.70;538.77;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 1;тцсо фйу ммж;тцсо фйу ммж;уб мю яндепф. наы.хлсы.;5195.73;5195.73;0.00;0.00;0.00;0.00;0.00;0.00;5195.73;2.46;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 1;тцсо фйу ммж;лсо "цнпбнднйюмюк";унк.бндю (онбшь.йнщт-р);6457.80;6457.80;0.00;0.00;0.00;0.00;0.00;0.00;6457.80;23.62;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 1;тцсо фйу ммж;тцсо фйу ммж;щщ мю яндепф. наы.хлсы.;0.00;0.00;0.00;0.00;27963.17;0.00;0.00;0.00;27963.17;27.35;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 5;тцсо фйу ммж;тцсо фйу ммж;бнгмюц.со.опедярюбхрекеи;7599.20;7599.20;0.00;0.00;0.00;0.00;0.00;0.00;7599.20;0.01;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 5;тцсо фйу ммж;тцсо фйу ммж;цб мю яндепф. наы. хлсы.;2203.76;2203.76;0.00;0.00;0.00;0.00;0.00;0.00;2203.76;0.00;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 5;тцсо фйу ммж;тцсо сщб;цнп.бндю;48351.71;48351.71;0.00;0.00;-1668.34;0.00;0.00;0.00;46683.37;248.06;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 5;тцсо фйу ммж;тцсо сщб;цнп.бндю (онбшь.йнщт-р);7484.81;7484.81;0.00;0.00;0.00;0.00;0.00;0.00;7484.81;0.00;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 5;тцсо фйу ммж;тцсо фйу ммж;мюел;328.02;328.02;0.00;0.00;0.00;0.00;0.00;0.00;328.02;0.00;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 5;тцсо фйу ммж;тцсо фйу ммж;нрбед. ярнв. бнд янх;608.07;608.07;0.00;0.00;0.00;0.00;0.00;0.00;608.07;0.00;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 5;тцсо фйу ммж;тцсо сщб;нрнокемхе;203862.77;203862.77;0.00;0.00;89092.99;0.00;0.00;0.00;292955.76;878.70;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 5;тцсо фйу ммж;тцсо фйу ммж;окюрмше сяксцх;0.00;0.00;0.00;0.00;330.00;0.00;0.00;0.00;330.00;0.00;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 5;тцсо фйу ммж;тцсо фйу ммж;яндепфюмхе фхкэъ;162926.84;162926.84;0.00;0.00;0.00;0.00;0.00;0.00;162926.84;329.85;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 5;тцсо фйу ммж;тцсо фйу ммж;уб мю яндепф. наы.хлсы.;455.96;455.96;0.00;0.00;0.00;0.00;0.00;0.00;455.96;0.00;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 5;тцсо фйу ммж;лсо "цнпбнднйюмюк";унк.бндю (онбшь.йнщт-р);2090.39;2090.39;0.00;0.00;0.00;0.00;0.00;0.00;2090.39;0.00;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 5;тцсо фйу ммж;тцсо фйу ммж;щщ мю яндепф. наы.хлсы.;15654.36;15654.36;0.00;0.00;0.00;0.00;0.00;0.00;15654.36;26.55;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 6;тцсо фйу ммж;тцсо фйу ммж;бнгмюц.со.опедярюбхрекеи;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;41.95;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 6;тцсо фйу ммж;тцсо фйу ммж;цб мю яндепф. наы. хлсы.;4232.45;4232.45;0.00;0.00;0.00;0.00;0.00;0.00;4232.45;13.76;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 6;тцсо фйу ммж;тцсо сщб;цнп.бндю;136534.28;136534.28;0.00;0.00;-4679.11;0.00;0.00;0.00;131855.17;5198.00;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 6;тцсо фйу ммж;тцсо сщб;цнп.бндю (ндм);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.49;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 6;тцсо фйу ммж;тцсо сщб;цнп.бндю (онбшь.йнщт-р);28027.13;28027.13;0.00;0.00;0.00;0.00;0.00;0.00;28027.13;1837.65;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 6;тцсо фйу ммж;тцсо фйу ммж;мюел;398.14;398.14;0.00;0.00;0.00;0.00;0.00;0.00;398.14;0.00;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 6;тцсо фйу ммж;тцсо фйу ммж;меопедбхд.пелнмр;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;80.70;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 6;тцсо фйу ммж;щйнкнцхъ-мнбняхахпяй;напюыемхе  я  рйн;60183.32;60183.32;0.00;0.00;0.00;0.00;0.00;0.00;60183.32;0.00;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 6;тцсо фйу ммж;тцсо фйу ммж;нрбед. ярнв. бнд янх;1139.64;1139.64;0.00;0.00;0.00;0.00;0.00;0.00;1139.64;3.73;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 6;тцсо фйу ммж;тцсо сщб;нрнокемхе;372286.69;372286.69;0.00;0.00;54548.06;0.00;0.00;0.00;426834.75;6017.90;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 6;тцсо фйу ммж;тцсо фйу ммж;окюрмше сяксцх;0.00;0.00;0.00;0.00;2480.00;0.00;0.00;0.00;2480.00;0.00;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 6;тцсо фйу ммж;тцсо фйу ммж;яндепфюмхе фхкэъ;299369.75;299369.75;0.00;0.00;0.00;0.00;0.00;0.00;299369.75;1965.77;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 6;тцсо фйу ммж;тцсо фйу ммж;уб мю яндепф. наы.хлсы.;814.62;814.62;0.00;0.00;0.00;0.00;0.00;0.00;814.62;2.49;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 6;тцсо фйу ммж;лсо "цнпбнднйюмюк";унк.бндю (ндм);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 6;тцсо фйу ммж;лсо "цнпбнднйюмюк";унк.бндю (онбшь.йнщт-р);7093.41;7093.41;0.00;0.00;0.00;0.00;0.00;0.00;7093.41;25.62;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 6;тцсо фйу ммж;тцсо фйу ммж;щщ мю яндепф. наы.хлсы.;29301.66;29301.66;0.00;0.00;0.00;0.00;0.00;0.00;29301.66;135.05;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 8;тцсо фйу ммж;тцсо фйу ммж;цб мю яндепф. наы. хлсы.;2537.47;2537.47;0.00;0.00;0.00;0.00;0.00;0.00;2537.47;0.65;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 8;тцсо фйу ммж;тцсо сщб;цнп.бндю;80843.06;80843.06;0.00;0.00;-902.60;0.00;0.00;0.00;79940.46;760.52;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 8;тцсо фйу ммж;тцсо сщб;цнп.бндю (онбшь.йнщт-р);14678.33;14678.33;0.00;0.00;0.00;0.00;0.00;0.00;14678.33;98.82;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 8;тцсо фйу ммж;тцсо фйу ммж;мюел;657.30;657.30;0.00;0.00;0.00;0.00;0.00;0.00;657.30;0.00;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 8;тцсо фйу ммж;тцсо фйу ммж;меопедбхд.пелнмр;9654.30;9654.30;0.00;0.00;0.00;0.00;0.00;0.00;9654.30;0.00;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 8;тцсо фйу ммж;щйнкнцхъ-мнбняхахпяй;напюыемхе  я  рйн;42471.47;42471.47;0.00;0.00;0.00;0.00;0.00;0.00;42471.47;0.00;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 8;тцсо фйу ммж;тцсо фйу ммж;нрбед. ярнв. бнд янх;683.35;683.35;0.00;0.00;0.00;0.00;0.00;0.00;683.35;0.18;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 8;тцсо фйу ммж;тцсо сщб;нрнокемхе;207778.23;207778.23;0.00;0.00;16480.66;0.00;0.00;0.00;224258.89;527.97;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 8;тцсо фйу ммж;тцсо фйу ммж;окюрмше сяксцх;0.00;0.00;0.00;0.00;900.00;0.00;0.00;0.00;900.00;0.00;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 8;тцсо фйу ммж;тцсо фйу ммж;яндепфюмхе фхкэъ;192941.56;192941.56;0.00;0.00;0.00;0.00;0.00;0.00;192941.56;330.87;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 8;тцсо фйу ммж;тцсо фйу ммж;уб мю яндепф. наы.хлсы.;488.42;488.42;0.00;0.00;0.00;0.00;0.00;0.00;488.42;0.13;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 8;тцсо фйу ммж;лсо "цнпбнднйюмюк";унк.бндю (онбшь.йнщт-р);3548.16;3548.16;0.00;0.00;15.30;0.00;0.00;0.00;3563.46;11.83;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 8;тцсо фйу ммж;тцсо фйу ммж;щщ мю яндепф. наы.хлсы.;13663.02;13663.02;0.00;0.00;0.00;0.00;0.00;0.00;13663.02;18.84;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 9;тцсо фйу ммж;тцсо фйу ммж;бнгмюц.со.опедярюбхрекеи;15284.00;15284.00;0.00;0.00;0.00;0.00;0.00;0.00;15284.00;5.69;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 9;тцсо фйу ммж;тцсо фйу ммж;цб мю яндепф. наы. хлсы.;2216.30;2216.30;0.00;0.00;0.00;0.00;0.00;0.00;2216.30;7.90;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 9;тцсо фйу ммж;тцсо сщб;цнп.бндю;67649.64;67649.64;0.00;0.00;978.51;0.00;0.00;0.00;68628.15;16.90;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 9;тцсо фйу ммж;тцсо сщб;цнп.бндю (онбшь.йнщт-р);11667.36;11667.36;0.00;0.00;0.00;0.00;0.00;0.00;11667.36;6.61;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 9;тцсо фйу ммж;тцсо фйу ммж;мюел;653.55;653.55;0.00;0.00;0.00;0.00;0.00;0.00;653.55;180.31;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 9;тцсо фйу ммж;тцсо фйу ммж;меопедбхд.пелнмр;18844.00;18844.00;0.00;0.00;0.00;0.00;0.00;0.00;18844.00;0.00;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 9;тцсо фйу ммж;щйнкнцхъ-мнбняхахпяй;напюыемхе  я  рйн;33628.96;33628.96;0.00;0.00;0.00;0.00;0.00;0.00;33628.96;0.00;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 9;тцсо фйу ммж;тцсо фйу ммж;нрбед. ярнв. бнд янх;611.37;611.37;0.00;0.00;0.00;0.00;0.00;0.00;611.37;1.30;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 9;тцсо фйу ммж;тцсо сщб;нрнокемхе;195393.98;195393.98;0.00;0.00;69629.84;0.00;0.00;0.00;265023.82;1012.34;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 9;тцсо фйу ммж;тцсо фйу ммж;окюрмше сяксцх;0.00;0.00;0.00;0.00;150.00;0.00;0.00;0.00;150.00;0.00;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 9;тцсо фйу ммж;тцсо фйу ммж;яндепфюмхе фхкэъ;151999.50;151999.50;0.00;0.00;0.00;0.00;0.00;0.00;151999.50;974.15;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 9;тцсо фйу ммж;тцсо фйу ммж;уб мю яндепф. наы.хлсы.;458.64;458.64;0.00;0.00;0.00;0.00;0.00;0.00;458.64;1.41;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 9;тцсо фйу ммж;лсо "цнпбнднйюмюк";унк.бндю (ндм);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.44;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 9;тцсо фйу ммж;лсо "цнпбнднйюмюк";унк.бндю (онбшь.йнщт-р);2987.95;2987.95;0.00;0.00;0.00;0.00;0.00;0.00;2987.95;27.07;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 9;тцсо фйу ммж;тцсо фйу ммж;щщ мю яндепф. наы.хлсы.;0.00;0.00;0.00;0.00;13857.37;0.00;0.00;0.00;13857.37;46.58;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 10;тцсо фйу ммж;тцсо фйу ммж;бнгмюц.со.опедярюбхрекеи;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.99;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 10;тцсо фйу ммж;тцсо фйу ммж;цб мю яндепф. наы. хлсы.;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.52;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 10;тцсо фйу ммж;тцсо сщб;цнп.бндю;53339.68;53339.68;0.00;0.00;169.38;0.00;0.00;0.00;53509.06;100.50;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 10;тцсо фйу ммж;тцсо сщб;цнп.бндю (онбшь.йнщт-р);4704.59;4704.59;0.00;0.00;-214.90;0.00;0.00;0.00;4489.69;0.00;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 10;тцсо фйу ммж;тцсо фйу ммж;мюел;1192.54;1192.54;0.00;0.00;0.00;0.00;0.00;0.00;1192.54;0.00;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 10;тцсо фйу ммж;щйнкнцхъ-мнбняхахпяй;напюыемхе  я  рйн;25364.81;25364.81;0.00;0.00;0.00;0.00;0.00;0.00;25364.81;0.00;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 10;тцсо фйу ммж;тцсо фйу ммж;нрбед. ярнв. бнд янх;465.32;465.32;0.00;0.00;0.00;0.00;0.00;0.00;465.32;0.14;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 10;тцсо фйу ммж;тцсо сщб;нрнокемхе;150921.59;150921.59;0.00;0.00;138863.80;0.00;0.00;0.00;289785.39;133.76;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 10;тцсо фйу ммж;тцсо фйу ммж;яндепфюмхе фхкэъ;113786.62;113786.62;0.00;0.00;0.00;0.00;0.00;0.00;113786.62;23.06;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 10;тцсо фйу ммж;лсо "цнпбнднйюмюк";унк.бндю (онбшь.йнщт-р);1120.47;1120.47;0.00;0.00;0.00;0.00;0.00;0.00;1120.47;4.26;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 10;тцсо фйу ммж;тцсо фйу ммж;щщ мю яндепф. наы.хлсы.;0.00;0.00;0.00;0.00;7055.40;0.00;0.00;0.00;7055.40;20.26;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 12;тцсо фйу ммж;тцсо фйу ммж;бнгмюц.со.опедярюбхрекеи;7784.24;7784.24;0.00;0.00;0.00;0.00;0.00;0.00;7784.24;25.52;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 12;тцсо фйу ммж;тцсо фйу ммж;цб мю яндепф. наы. хлсы.;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.73;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 12;тцсо фйу ммж;тцсо сщб;цнп.бндю;78489.38;78489.38;0.00;0.00;-276.23;0.00;0.00;0.00;78213.15;216.00;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 12;тцсо фйу ммж;тцсо сщб;цнп.бндю (онбшь.йнщт-р);11102.82;11102.82;0.00;0.00;-47.37;0.00;0.00;0.00;11055.45;5.73;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 12;тцсо фйу ммж;тцсо фйу ммж;мюел;1712.74;1712.74;0.00;0.00;0.00;0.00;0.00;0.00;1712.74;0.00;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 12;тцсо фйу ммж;тцсо фйу ммж;нрбед. ярнв. бнд янх;778.35;778.35;0.00;0.00;0.00;0.00;0.00;0.00;778.35;2.90;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 12;тцсо фйу ммж;тцсо сщб;нрнокемхе;228618.22;228618.22;0.00;0.00;75211.22;0.00;0.00;0.00;303829.44;444.55;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 12;тцсо фйу ммж;тцсо фйу ммж;яндепфюмхе фхкэъ;199081.90;199081.90;0.00;0.00;0.00;0.00;0.00;0.00;199081.90;187.69;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 12;тцсо фйу ммж;тцсо фйу ммж;уб мю яндепф. наы.хлсы.;3163.86;3163.86;0.00;0.00;-20.56;0.00;0.00;0.00;3143.30;2.04;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 12;тцсо фйу ммж;лсо "цнпбнднйюмюк";унк.бндю (онбшь.йнщт-р);3051.20;3051.20;0.00;0.00;-11.75;0.00;0.00;0.00;3039.45;27.18;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 12;тцсо фйу ммж;тцсо фйу ммж;щщ мю яндепф. наы.хлсы.;0.00;0.00;0.00;0.00;13278.61;0.00;0.00;0.00;13278.61;55.70;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 13;тцсо фйу ммж;тцсо фйу ммж;цб мю яндепф. наы. хлсы.;1498.49;1498.49;0.00;0.00;0.00;0.00;0.00;0.00;1498.49;2.66;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 13;тцсо фйу ммж;тцсо сщб;цнп.бндю;51223.57;51223.57;0.00;0.00;-2548.56;0.00;0.00;0.00;48675.01;32.58;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 13;тцсо фйу ммж;тцсо сщб;цнп.бндю (онбшь.йнщт-р);7812.65;7812.65;0.00;0.00;0.00;0.00;0.00;0.00;7812.65;6.87;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 13;тцсо фйу ммж;тцсо фйу ммж;мюел;856.99;856.99;0.00;0.00;0.00;0.00;0.00;0.00;856.99;5.05;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 13;тцсо фйу ммж;щйнкнцхъ-мнбняхахпяй;напюыемхе  я  рйн;25045.82;25045.82;0.00;0.00;0.00;0.00;0.00;0.00;25045.82;0.00;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 13;тцсо фйу ммж;тцсо фйу ммж;нрбед. ярнв. бнд янх;403.63;403.63;0.00;0.00;0.00;0.00;0.00;0.00;403.63;0.30;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 13;тцсо фйу ммж;тцсо сщб;нрнокемхе;122992.27;122992.27;0.00;0.00;14198.49;0.00;0.00;0.00;137190.76;128.10;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 13;тцсо фйу ммж;тцсо фйу ммж;окюрмше сяксцх;0.00;0.00;0.00;0.00;150.00;0.00;0.00;0.00;150.00;23.82;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 13;тцсо фйу ммж;тцсо фйу ммж;яндепфюмхе фхкэъ;109506.50;109506.50;0.00;0.00;0.00;0.00;0.00;0.00;109506.50;319.84;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 13;тцсо фйу ммж;тцсо фйу ммж;уб мю яндепф. наы.хлсы.;288.32;288.32;0.00;0.00;0.00;0.00;0.00;0.00;288.32;0.42;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 13;тцсо фйу ммж;лсо "цнпбнднйюмюк";унк.бндю (онбшь.йнщт-р);1984.94;1984.94;0.00;0.00;0.00;0.00;0.00;0.00;1984.94;0.47;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 13;тцсо фйу ммж;тцсо фйу ммж;щщ мю яндепф. наы.хлсы.;16368.36;16368.36;0.00;0.00;0.00;0.00;0.00;0.00;16368.36;24.69;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 14;тцсо фйу ммж;тцсо фйу ммж;цб мю яндепф. наы. хлсы.;5576.08;5576.08;0.00;0.00;-77.59;0.00;0.00;0.00;5498.49;0.21;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 14;тцсо фйу ммж;тцсо сщб;цнп.бндю;52454.65;52454.65;0.00;0.00;-5840.41;0.00;0.00;0.00;46614.24;271.33;0.00
тцсо "фйу ммж";26;фщс-5;делюйнбю 14;тцсо фйу ммж;тцсо сщб;цнп.бндю (онбшь.йнщт-р);4328.23;4328.23;0.00;0.00;32.35;0.00;0.00;0.00;4360.58;0.00;0.00
